# Fractional UCA Table, generated from standard UCA
# 2008-02-05, 23:31:49 GMT [MD]
# VERSION: UCA=5.1.0, UCD=5.1.0

# Generated processed version, as described in ICU design document.
# NOTES
#  - Bugs in UCA data are NOT FIXED, except for the following problems:
#    - canonical equivalents are decomposed directly (some beta UCA are wrong).
#    - overlapping variable ranges are fixed.
#  - Format is as follows:
#      <codepoint> (' ' <codepoint>)* ';' ('L' | 'S') ';' <fractionalCE>+ ' # ' <UCA_CE> '# ' <name> 
#    - zero weights are not printed
#    - S: contains at least one lowercase or SMALL kana
#    - L: otherwise
#    - Different primaries are separated by a blank line.
# WARNING
#  - Differs from previous version in that MAX value was introduced at 1F.
#    All tertiary values are shifted down by 1, filling the gap at 7!

[UCA version = 5.1.0]

0000; [,,]
0B0C; [74 30, 05, 05]

0B61; [74 32, 05, 05]

0B0F; [74 34, 05, 05]

0B10; [74 36, 05, 05]

0B13; [74 38, 05, 05]

0B14; [74 3A, 05, 05]

0B15; [74 3C, 05, 05]

0B16; [74 3E, 05, 05]

0B17; [74 40, 05, 05]

0B18; [74 42, 05, 05]

0B19; [74 44, 05, 05]

0B1A; [74 46, 05, 05]

0B1B; [74 48, 05, 05]

0B1C; [74 4A, 05, 05]

0B1D; [74 4C, 05, 05]

0B1E; [74 4E, 05, 05]

0B1F; [74 50, 05, 05]

0B20; [74 52, 05, 05]

0B21; [74 54, 05, 05]
0B5C; [74 54, 05, 05][, DB 19, 05]

0B22; [74 56, 05, 05]
0B5D; [74 56, 05, 05][, DB 19, 05]

0B23; [74 58, 05, 05]

0B24; [74 5A, 05, 05]

0B25; [74 5C, 05, 05]

0B26; [74 5E, 05, 05]

0B27; [74 60, 05, 05]

0B28; [74 62, 05, 05]

0B2A; [74 64, 05, 05]

0B2B; [74 66, 05, 05]

0B2C; [74 68, 05, 05]

0B2D; [74 6A, 05, 05]

0B2E; [74 6C, 05, 05]

0B2F; [74 6E, 05, 05]

0B5F; [74 70, 05, 05]

0B30; [74 72, 05, 05]

0B32; [74 74, 05, 05]

0B33; [74 76, 05, 05]

0B35; [74 78, 05, 05]

0B71; [74 7A, 05, 05]

0B36; [74 7C, 05, 05]

0B37; [74 7E, 05, 05]

0B38; [74 80, 05, 05]

0B39; [74 82, 05, 05]

0B3D; [74 84, 05, 05]

0B3E; [74 86, 05, 05]

0B3F; [74 88, 05, 05]

0B40; [74 8A, 05, 05]

0B41; [74 8C, 05, 05]

0B42; [74 8E, 05, 05]

0B43; [74 90, 05, 05]

0B47; [74 92, 05, 05]

0B47 0B56; [74 94, 05, 05]
0B48; [74 94, 05, 05]

0B47 0B3E; [74 96, 05, 05]
0B4B; [74 96, 05, 05]

0B47 0B57; [74 98, 05, 05]
0B4C; [74 98, 05, 05]

0B4D; [74 9A, 05, 05]

0B56; [74 9C, 05, 05]

0B57; [74 9E, 05, 05]

0BD0; [75 20, 05, 05]

0B83; [75 22, 05, 05]

0B85; [75 24, 05, 05]

0B86; [75 26, 05, 05]

0B87; [75 28, 05, 05]

0B88; [75 2A, 05, 05]

0B89; [75 2C, 05, 05]

0B8A; [75 2E, 05, 05]

0B8E; [75 30, 05, 05]

0B8F; [75 32, 05, 05]

0B90; [75 34, 05, 05]

0B92; [75 36, 05, 05]

0B93; [75 38, 05, 05]

0B92 0BD7; [75 3A, 05, 05]
0B94; [75 3A, 05, 05]

0B95; [75 3C, 05, 05]

0B99; [75 3E, 05, 05]

0B9A; [75 40, 05, 05]

0B9C; [75 42, 05, 05]

0B9E; [75 44, 05, 05]

0B9F; [75 46, 05, 05]

0BA3; [75 48, 05, 05]

0BA4; [75 4A, 05, 05]

0BA8; [75 4C, 05, 05]

0BA9; [75 4E, 05, 05]

0BAA; [75 50, 05, 05]

0BAE; [75 52, 05, 05]

0BAF; [75 54, 05, 05]

0BB0; [75 56, 05, 05]

0BB1; [75 58, 05, 05]

0BB2; [75 5A, 05, 05]

0BB3; [75 5C, 05, 05]

0BB4; [75 5E, 05, 05]

0BB5; [75 60, 05, 05]

0BB6; [75 62, 05, 05]

0BB7; [75 64, 05, 05]

0BB8; [75 66, 05, 05]

0BB9; [75 68, 05, 05]

0BBE; [75 6A, 05, 05]

0BBF; [75 6C, 05, 05]

0BC0; [75 6E, 05, 05]

0BC1; [75 70, 05, 05]

0BC2; [75 72, 05, 05]

0BC6; [75 74, 05, 05]

0BC7; [75 76, 05, 05]

0BC8; [75 78, 05, 05]

0BC6 0BBE; [75 7A, 05, 05]
0BCA; [75 7A, 05, 05]

0BC7 0BBE; [75 7C, 05, 05]
0BCB; [75 7C, 05, 05]

0BC6 0BD7; [75 7E, 05, 05]
0BCC; [75 7E, 05, 05]

0BCD; [75 80, 05, 05]

0BD7; [75 82, 05, 05]

0C05; [76 20, 05, 05]

0C06; [76 22, 05, 05]

0C07; [76 24, 05, 05]

0C08; [76 26, 05, 05]

0C09; [76 28, 05, 05]

0C0A; [76 2A, 05, 05]

0C0B; [76 2C, 05, 05]

0C60; [76 2E, 05, 05]

0C0C; [76 30, 05, 05]

0C61; [76 32, 05, 05]

0C0E; [76 34, 05, 05]

0C0F; [76 36, 05, 05]

0C10; [76 38, 05, 05]

0C12; [76 3A, 05, 05]

0C13; [76 3C, 05, 05]

0C14; [76 3E, 05, 05]

0C15; [76 40, 05, 05]

0C16; [76 42, 05, 05]

0C17; [76 44, 05, 05]

0C18; [76 46, 05, 05]

0C19; [76 48, 05, 05]

0C1A; [76 4A, 05, 05]

0C58; [76 4C, 05, 05]

0C1B; [76 4E, 05, 05]

0C1C; [76 50, 05, 05]

0C59; [76 52, 05, 05]

0C1D; [76 54, 05, 05]

0C1E; [76 56, 05, 05]

0C1F; [76 58, 05, 05]

0C20; [76 5A, 05, 05]

0C21; [76 5C, 05, 05]

0C22; [76 5E, 05, 05]

0C23; [76 60, 05, 05]

0C24; [76 62, 05, 05]

0C25; [76 64, 05, 05]

0C26; [76 66, 05, 05]

0C27; [76 68, 05, 05]

0C28; [76 6A, 05, 05]

0C2A; [76 6C, 05, 05]

0C2B; [76 6E, 05, 05]

0C2C; [76 70, 05, 05]

0C2D; [76 72, 05, 05]

0C2E; [76 74, 05, 05]

0C2F; [76 76, 05, 05]

0C30; [76 78, 05, 05]

0C31; [76 7A, 05, 05]

0C32; [76 7C, 05, 05]

0C33; [76 7E, 05, 05]

0C35; [76 80, 05, 05]

0C36; [76 82, 05, 05]

0C37; [76 84, 05, 05]

0C38; [76 86, 05, 05]

0C39; [76 88, 05, 05]

0C3D; [76 8A, 05, 05]

0C3E; [76 8C, 05, 05]

0C3F; [76 8E, 05, 05]

0C40; [76 90, 05, 05]

0C41; [76 92, 05, 05]

0C42; [76 94, 05, 05]

0C43; [76 96, 05, 05]

0C44; [76 98, 05, 05]

0C62; [76 9A, 05, 05]

0C63; [76 9C, 05, 05]

0C46; [76 9E, 05, 05]

0C47; [76 A0, 05, 05]

0C46 0C56; [76 A2, 05, 05]
0C48; [76 A2, 05, 05]

0C4A; [76 A4, 05, 05]

0C4B; [76 A6, 05, 05]

0C4C; [76 A8, 05, 05]

0C4D; [76 AA, 05, 05]

0C55; [76 AC, 05, 05]

0C56; [76 AE, 05, 05]

0C85; [77 20, 05, 05]

0C86; [77 22, 05, 05]

0C87; [77 24, 05, 05]

0C88; [77 26, 05, 05]

0C89; [77 28, 05, 05]

0C8A; [77 2A, 05, 05]

0C8B; [77 2C, 05, 05]

0CE0; [77 2E, 05, 05]

0C8C; [77 30, 05, 05]

0CE1; [77 32, 05, 05]

0C8E; [77 34, 05, 05]

0C8F; [77 36, 05, 05]

0C90; [77 38, 05, 05]

0C92; [77 3A, 05, 05]

0C93; [77 3C, 05, 05]

0C94; [77 3E, 05, 05]

0C95; [77 40, 05, 05]

0C96; [77 42, 05, 05]

0C97; [77 44, 05, 05]

0C98; [77 46, 05, 05]

0C99; [77 48, 05, 05]

0C9A; [77 4A, 05, 05]

0C9B; [77 4C, 05, 05]

0C9C; [77 4E, 05, 05]

0C9D; [77 50, 05, 05]

0C9E; [77 52, 05, 05]

0C9F; [77 54, 05, 05]

0CA0; [77 56, 05, 05]

0CA1; [77 58, 05, 05]

0CA2; [77 5A, 05, 05]

0CA3; [77 5C, 05, 05]

0CA4; [77 5E, 05, 05]

0CA5; [77 60, 05, 05]

0CA6; [77 62, 05, 05]

0CA7; [77 64, 05, 05]

0CA8; [77 66, 05, 05]

0CAA; [77 68, 05, 05]

0CAB; [77 6A, 05, 05]

0CAC; [77 6C, 05, 05]

0CAD; [77 6E, 05, 05]

0CAE; [77 70, 05, 05]

0CAF; [77 72, 05, 05]

0CB0; [77 74, 05, 05]

0CB1; [77 76, 05, 05]

0CB2; [77 78, 05, 05]

0CB5; [77 7A, 05, 05]

0CB6; [77 7C, 05, 05]

0CB7; [77 7E, 05, 05]

0CB8; [77 80, 05, 05]

0CB9; [77 82, 05, 05]

0CB3; [77 84, 05, 05]

0CDE; [77 86, 05, 05]

0CBD; [77 88, 05, 05]

0CBE; [77 8A, 05, 05]

0CBF; [77 8C, 05, 05]

0CBF 0CD5; [77 8E, 05, 05]
0CC0; [77 8E, 05, 05]

0CC1; [77 90, 05, 05]

0CC2; [77 92, 05, 05]

0CC3; [77 94, 05, 05]

0CC4; [77 96, 05, 05]

0CE2; [77 98, 05, 05]

0CE3; [77 9A, 05, 05]

0CC6; [77 9C, 05, 05]

0CC6 0CD5; [77 9E, 05, 05]
0CC7; [77 9E, 05, 05]

0CC6 0CD6; [77 A0, 05, 05]
0CC8; [77 A0, 05, 05]

0CC6 0CC2; [77 A2, 05, 05]
0CCA; [77 A2, 05, 05]

0CC6 0CC2 0CD5; [77 A4, 05, 05]
0CCA 0CD5; [77 A4, 05, 05]
0CCB; [77 A4, 05, 05]

0CCC; [77 A6, 05, 05]

0CCD; [77 A8, 05, 05]

0CD5; [77 AA, 05, 05]

0CD6; [77 AC, 05, 05]

0D05; [78 20, 05, 05]

0D06; [78 22, 05, 05]

0D07; [78 24, 05, 05]

0D08; [78 26, 05, 05]

0D09; [78 28, 05, 05]

0D0A; [78 2A, 05, 05]

0D0B; [78 2C, 05, 05]

0D60; [78 2E, 05, 05]

0D0C; [78 30, 05, 05]

0D61; [78 32, 05, 05]

0D0E; [78 34, 05, 05]

0D0F; [78 36, 05, 05]

0D10; [78 38, 05, 05]

0D12; [78 3A, 05, 05]

0D13; [78 3C, 05, 05]

0D14; [78 3E, 05, 05]

0D15; [78 40, 05, 05]

0D16; [78 42, 05, 05]

0D17; [78 44, 05, 05]

0D18; [78 46, 05, 05]

0D19; [78 48, 05, 05]

0D1A; [78 4A, 05, 05]

0D1B; [78 4C, 05, 05]

0D1C; [78 4E, 05, 05]

0D1D; [78 50, 05, 05]

0D1E; [78 52, 05, 05]

0D1F; [78 54, 05, 05]

0D20; [78 56, 05, 05]

0D21; [78 58, 05, 05]

0D22; [78 5A, 05, 05]

0D23; [78 5C, 05, 05]

0D24; [78 5E, 05, 05]

0D25; [78 60, 05, 05]

0D26; [78 62, 05, 05]

0D27; [78 64, 05, 05]

0D28; [78 66, 05, 05]

0D2A; [78 68, 05, 05]

0D2B; [78 6A, 05, 05]

0D2C; [78 6C, 05, 05]

0D2D; [78 6E, 05, 05]

0D2E; [78 70, 05, 05]

0D2F; [78 72, 05, 05]

0D30; [78 74, 05, 05]

0D31; [78 76, 05, 05]

0D32; [78 78, 05, 05]

0D33; [78 7A, 05, 05]

0D34; [78 7C, 05, 05]

0D35; [78 7E, 05, 05]

0D36; [78 80, 05, 05]

0D37; [78 82, 05, 05]

0D38; [78 84, 05, 05]

0D39; [78 86, 05, 05]

0D3D; [78 88, 05, 05]

0D3E; [78 8A, 05, 05]

0D3F; [78 8C, 05, 05]

0D40; [78 8E, 05, 05]

0D41; [78 90, 05, 05]

0D42; [78 92, 05, 05]

0D43; [78 94, 05, 05]

0D44; [78 96, 05, 05]

0D62; [78 98, 05, 05]

0D46; [78 9A, 05, 05]

0D47; [78 9C, 05, 05]

0D48; [78 9E, 05, 05]

0D46 0D3E; [78 A0, 05, 05]
0D4A; [78 A0, 05, 05]

0D47 0D3E; [78 A2, 05, 05]
0D4B; [78 A2, 05, 05]

0D46 0D57; [78 A4, 05, 05]
0D4C; [78 A4, 05, 05]

0D57; [78 A6, 05, 05]

0D4D; [78 A8, 05, 05]

0D85; [79 20, 05, 05]

0D86; [79 22, 05, 05]

0D87; [79 24, 05, 05]

0D88; [79 26, 05, 05]

0D89; [79 28, 05, 05]

0D8A; [79 2A, 05, 05]

0D8B; [79 2C, 05, 05]

0D8C; [79 2E, 05, 05]

0D8D; [79 30, 05, 05]

0D8E; [79 32, 05, 05]

0D8F; [79 34, 05, 05]

0D90; [79 36, 05, 05]

0D91; [79 38, 05, 05]

0D92; [79 3A, 05, 05]

0D93; [79 3C, 05, 05]

0D94; [79 3E, 05, 05]

0D95; [79 40, 05, 05]

0D96; [79 42, 05, 05]

0D9A; [79 44, 05, 05]

0D9B; [79 46, 05, 05]

0D9C; [79 48, 05, 05]

0D9D; [79 4A, 05, 05]

0D9E; [79 4C, 05, 05]

0D9F; [79 4E, 05, 05]

0DA0; [79 50, 05, 05]

0DA1; [79 52, 05, 05]

0DA2; [79 54, 05, 05]

0DA3; [79 56, 05, 05]

0DA4; [79 58, 05, 05]

0DA5; [79 5A, 05, 05]

0DA6; [79 5C, 05, 05]

0DA7; [79 5E, 05, 05]

0DA8; [79 60, 05, 05]

0DA9; [79 62, 05, 05]

0DAA; [79 64, 05, 05]

0DAB; [79 66, 05, 05]

0DAC; [79 68, 05, 05]

0DAD; [79 6A, 05, 05]

0DAE; [79 6C, 05, 05]

0DAF; [79 6E, 05, 05]

0DB0; [79 70, 05, 05]

0DB1; [79 72, 05, 05]

0DB3; [79 74, 05, 05]

0DB4; [79 76, 05, 05]

0DB5; [79 78, 05, 05]

0DB6; [79 7A, 05, 05]

0DB7; [79 7C, 05, 05]

0DB8; [79 7E, 05, 05]

0DB9; [79 80, 05, 05]

0DBA; [79 82, 05, 05]

0DBB; [79 84, 05, 05]

0DBD; [79 86, 05, 05]

0DC0; [79 88, 05, 05]

0DC1; [79 8A, 05, 05]

0DC2; [79 8C, 05, 05]

0DC3; [79 8E, 05, 05]

0DC4; [79 90, 05, 05]

0DC5; [79 92, 05, 05]

0DC6; [79 94, 05, 05]

0DCA; [79 96, 05, 05]

0DCF; [79 98, 05, 05]

0DD0; [79 9A, 05, 05]

0DD1; [79 9C, 05, 05]

0DD2; [79 9E, 05, 05]

0DD3; [79 A0, 05, 05]

0DD4; [79 A2, 05, 05]

0DD6; [79 A4, 05, 05]

0DD8; [79 A6, 05, 05]

0DD9; [79 A8, 05, 05]

0DD9 0DCA; [79 AA, 05, 05]
0DDA; [79 AA, 05, 05]

0DDB; [79 AC, 05, 05]

0DD9 0DCF; [79 AE, 05, 05]
0DDC; [79 AE, 05, 05]

0DD9 0DCF 0DCA; [79 B0, 05, 05]
0DDC 0DCA; [79 B0, 05, 05]
0DDD; [79 B0, 05, 05]

0DD9 0DDF; [79 B2, 05, 05]
0DDE; [79 B2, 05, 05]

0DDF; [79 B4, 05, 05]

0DF2; [79 B6, 05, 05]

0DF3; [79 B8, 05, 05]

A800; [7A 20, 05, 05]

A801; [7A 22, 05, 05]

A802; [7A 24, 05, 05]

A803; [7A 26, 05, 05]

A804; [7A 28, 05, 05]

A805; [7A 2A, 05, 05]

A806; [7A 2C, 05, 05]

A807; [7A 2E, 05, 05]

A808; [7A 30, 05, 05]

A809; [7A 32, 05, 05]

A80A; [7A 34, 05, 05]

A80C; [7A 36, 05, 05]

A80D; [7A 38, 05, 05]

A80E; [7A 3A, 05, 05]

A80F; [7A 3C, 05, 05]

A810; [7A 3E, 05, 05]

A811; [7A 40, 05, 05]

A812; [7A 42, 05, 05]

A813; [7A 44, 05, 05]

A814; [7A 46, 05, 05]

A815; [7A 48, 05, 05]

A816; [7A 4A, 05, 05]

A817; [7A 4C, 05, 05]

A818; [7A 4E, 05, 05]

A819; [7A 50, 05, 05]

A81A; [7A 52, 05, 05]

A81B; [7A 54, 05, 05]

A81C; [7A 56, 05, 05]

A81D; [7A 58, 05, 05]

A81E; [7A 5A, 05, 05]

A81F; [7A 5C, 05, 05]

A820; [7A 5E, 05, 05]

A821; [7A 60, 05, 05]

A822; [7A 62, 05, 05]

A823; [7A 64, 05, 05]

A824; [7A 66, 05, 05]

A825; [7A 68, 05, 05]

A826; [7A 6A, 05, 05]

A827; [7A 6C, 05, 05]

A882; [7B 20, 05, 05]

A883; [7B 22, 05, 05]

A884; [7B 24, 05, 05]

A885; [7B 26, 05, 05]

A886; [7B 28, 05, 05]

A887; [7B 2A, 05, 05]

A888; [7B 2C, 05, 05]

A889; [7B 2E, 05, 05]

A88A; [7B 30, 05, 05]

A88B; [7B 32, 05, 05]

A88C; [7B 34, 05, 05]

A88D; [7B 36, 05, 05]

A88E; [7B 38, 05, 05]

A88F; [7B 3A, 05, 05]

A890; [7B 3C, 05, 05]

A891; [7B 3E, 05, 05]

A892; [7B 40, 05, 05]

A893; [7B 42, 05, 05]

A894; [7B 44, 05, 05]

A895; [7B 46, 05, 05]

A896; [7B 48, 05, 05]

A897; [7B 4A, 05, 05]

A898; [7B 4C, 05, 05]

A899; [7B 4E, 05, 05]

A89A; [7B 50, 05, 05]

A89B; [7B 52, 05, 05]

A89C; [7B 54, 05, 05]

A89D; [7B 56, 05, 05]

A89E; [7B 58, 05, 05]

A89F; [7B 5A, 05, 05]

A8A0; [7B 5C, 05, 05]

A8A1; [7B 5E, 05, 05]

A8A2; [7B 60, 05, 05]

A8A3; [7B 62, 05, 05]

A8A4; [7B 64, 05, 05]

A8A5; [7B 66, 05, 05]

A8A6; [7B 68, 05, 05]

A8A7; [7B 6A, 05, 05]

A8A8; [7B 6C, 05, 05]

A8A9; [7B 6E, 05, 05]

A8AA; [7B 70, 05, 05]

A8AB; [7B 72, 05, 05]

A8AC; [7B 74, 05, 05]

A8AD; [7B 76, 05, 05]

A8AE; [7B 78, 05, 05]

A8AF; [7B 7A, 05, 05]

A8B0; [7B 7C, 05, 05]

A8B1; [7B 7E, 05, 05]

A8B2; [7B 80, 05, 05]

A8B3; [7B 82, 05, 05]

A8B4; [7B 84, 05, 05]

A8B5; [7B 86, 05, 05]

A8B6; [7B 88, 05, 05]

A8B7; [7B 8A, 05, 05]

A8B8; [7B 8C, 05, 05]

A8B9; [7B 8E, 05, 05]

A8BA; [7B 90, 05, 05]

A8BB; [7B 92, 05, 05]

A8BC; [7B 94, 05, 05]

A8BD; [7B 96, 05, 05]

A8BE; [7B 98, 05, 05]

A8BF; [7B 9A, 05, 05]

A8C0; [7B 9C, 05, 05]

A8C1; [7B 9E, 05, 05]

A8C2; [7B A0, 05, 05]

A8C3; [7B A2, 05, 05]

A8C4; [7B A4, 05, 05]

1B83; [7C 20, 05, 05]

1B84; [7C 22, 05, 05]

1B85; [7C 24, 05, 05]

1B86; [7C 26, 05, 05]

1B87; [7C 28, 05, 05]

1B88; [7C 2A, 05, 05]

1B89; [7C 2C, 05, 05]

1B8A; [7C 2E, 05, 05]

1BAE; [7C 30, 05, 05]

1B8B; [7C 32, 05, 05]

1B8C; [7C 34, 05, 05]

1B8D; [7C 36, 05, 05]

1B8E; [7C 38, 05, 05]

1B8F; [7C 3A, 05, 05]

1B90; [7C 3C, 05, 05]

1B91; [7C 3E, 05, 05]

1B92; [7C 40, 05, 05]

1B93; [7C 42, 05, 05]

1B94; [7C 44, 05, 05]

1B95; [7C 46, 05, 05]

1B96; [7C 48, 05, 05]

1B97; [7C 4A, 05, 05]

1B98; [7C 4C, 05, 05]

1B99; [7C 4E, 05, 05]

1B9A; [7C 50, 05, 05]

1BA1; [7C 52, 05, 05]

1B9B; [7C 54, 05, 05]

1BA2; [7C 56, 05, 05]

1B9C; [7C 58, 05, 05]

1BA3; [7C 5A, 05, 05]

1B9D; [7C 5C, 05, 05]

1B9E; [7C 5E, 05, 05]

1B9F; [7C 60, 05, 05]

1BAF; [7C 62, 05, 05]

1BA0; [7C 64, 05, 05]

1BA4; [7C 66, 05, 05]

1BA5; [7C 68, 05, 05]

1BA6; [7C 6A, 05, 05]

1BA7; [7C 6C, 05, 05]

1BA8; [7C 6E, 05, 05]

1BA9; [7C 70, 05, 05]

1BAA; [7C 72, 05, 05]

D802 DE00; [7C 74, 05, 05]

D802 DE01; [7C 76, 05, 05]

D802 DE02; [7C 78, 05, 05]

D802 DE03; [7C 7A, 05, 05]

D802 DE05; [7C 7C, 05, 05]

D802 DE06; [7C 7E, 05, 05]

D802 DE0C; [7C 80, 05, 05]

D802 DE10; [7C 82, 05, 05]

D802 DE11; [7C 84, 05, 05]

D802 DE12; [7C 86, 05, 05]

D802 DE13; [7C 88, 05, 05]

D802 DE15; [7C 8A, 05, 05]

D802 DE16; [7C 8C, 05, 05]

D802 DE17; [7C 8E, 05, 05]

D802 DE19; [7C 90, 05, 05]

D802 DE1A; [7C 92, 05, 05]

D802 DE1B; [7C 94, 05, 05]

D802 DE1C; [7C 96, 05, 05]

D802 DE1D; [7C 98, 05, 05]

D802 DE1E; [7C 9A, 05, 05]

D802 DE1F; [7C 9C, 05, 05]

D802 DE20; [7C 9E, 05, 05]

D802 DE21; [7C A0, 05, 05]

D802 DE22; [7C A2, 05, 05]

D802 DE23; [7C A4, 05, 05]

D802 DE24; [7C A6, 05, 05]

D802 DE25; [7C A8, 05, 05]

D802 DE26; [7C AA, 05, 05]

D802 DE27; [7C AC, 05, 05]

D802 DE28; [7C AE, 05, 05]

D802 DE29; [7C B0, 05, 05]

D802 DE2A; [7C B2, 05, 05]

D802 DE2B; [7C B4, 05, 05]

D802 DE2C; [7C B6, 05, 05]

D802 DE2D; [7C B8, 05, 05]

D802 DE2E; [7C BA, 05, 05]

D802 DE2F; [7C BC, 05, 05]

D802 DE30; [7C BE, 05, 05]

D802 DE31; [7C C0, 05, 05]

D802 DE32; [7C C2, 05, 05]

D802 DE33; [7C C4, 05, 05]

D802 DE3F; [7C C6, 05, 05]

0E01; [7D 20, 05, 05]
0E40 0E01; [7D 20, 05, 05][7D 94, 05, 3D]
0E41 0E01; [7D 20, 05, 05][7D 96, 05, 3D]
0E42 0E01; [7D 20, 05, 05][7D 98, 05, 3D]
0E43 0E01; [7D 20, 05, 05][7D 9A, 05, 3D]
0E44 0E01; [7D 20, 05, 05][7D 9C, 05, 3D]

0E02; [7D 22, 05, 05]
0E40 0E02; [7D 22, 05, 05][7D 94, 05, 3D]
0E41 0E02; [7D 22, 05, 05][7D 96, 05, 3D]
0E42 0E02; [7D 22, 05, 05][7D 98, 05, 3D]
0E43 0E02; [7D 22, 05, 05][7D 9A, 05, 3D]
0E44 0E02; [7D 22, 05, 05][7D 9C, 05, 3D]

0E03; [7D 24, 05, 05]
0E40 0E03; [7D 24, 05, 05][7D 94, 05, 3D]
0E41 0E03; [7D 24, 05, 05][7D 96, 05, 3D]
0E42 0E03; [7D 24, 05, 05][7D 98, 05, 3D]
0E43 0E03; [7D 24, 05, 05][7D 9A, 05, 3D]
0E44 0E03; [7D 24, 05, 05][7D 9C, 05, 3D]

0E04; [7D 26, 05, 05]
0E40 0E04; [7D 26, 05, 05][7D 94, 05, 3D]
0E41 0E04; [7D 26, 05, 05][7D 96, 05, 3D]
0E42 0E04; [7D 26, 05, 05][7D 98, 05, 3D]
0E43 0E04; [7D 26, 05, 05][7D 9A, 05, 3D]
0E44 0E04; [7D 26, 05, 05][7D 9C, 05, 3D]

0E05; [7D 28, 05, 05]
0E40 0E05; [7D 28, 05, 05][7D 94, 05, 3D]
0E41 0E05; [7D 28, 05, 05][7D 96, 05, 3D]
0E42 0E05; [7D 28, 05, 05][7D 98, 05, 3D]
0E43 0E05; [7D 28, 05, 05][7D 9A, 05, 3D]
0E44 0E05; [7D 28, 05, 05][7D 9C, 05, 3D]

0E06; [7D 2A, 05, 05]
0E40 0E06; [7D 2A, 05, 05][7D 94, 05, 3D]
0E41 0E06; [7D 2A, 05, 05][7D 96, 05, 3D]
0E42 0E06; [7D 2A, 05, 05][7D 98, 05, 3D]
0E43 0E06; [7D 2A, 05, 05][7D 9A, 05, 3D]
0E44 0E06; [7D 2A, 05, 05][7D 9C, 05, 3D]

0E07; [7D 2C, 05, 05]
0E40 0E07; [7D 2C, 05, 05][7D 94, 05, 3D]
0E41 0E07; [7D 2C, 05, 05][7D 96, 05, 3D]
0E42 0E07; [7D 2C, 05, 05][7D 98, 05, 3D]
0E43 0E07; [7D 2C, 05, 05][7D 9A, 05, 3D]
0E44 0E07; [7D 2C, 05, 05][7D 9C, 05, 3D]

0E08; [7D 2E, 05, 05]
0E40 0E08; [7D 2E, 05, 05][7D 94, 05, 3D]
0E41 0E08; [7D 2E, 05, 05][7D 96, 05, 3D]
0E42 0E08; [7D 2E, 05, 05][7D 98, 05, 3D]
0E43 0E08; [7D 2E, 05, 05][7D 9A, 05, 3D]
0E44 0E08; [7D 2E, 05, 05][7D 9C, 05, 3D]

0E09; [7D 30, 05, 05]
0E40 0E09; [7D 30, 05, 05][7D 94, 05, 3D]
0E41 0E09; [7D 30, 05, 05][7D 96, 05, 3D]
0E42 0E09; [7D 30, 05, 05][7D 98, 05, 3D]
0E43 0E09; [7D 30, 05, 05][7D 9A, 05, 3D]
0E44 0E09; [7D 30, 05, 05][7D 9C, 05, 3D]

0E0A; [7D 32, 05, 05]
0E40 0E0A; [7D 32, 05, 05][7D 94, 05, 3D]
0E41 0E0A; [7D 32, 05, 05][7D 96, 05, 3D]
0E42 0E0A; [7D 32, 05, 05][7D 98, 05, 3D]
0E43 0E0A; [7D 32, 05, 05][7D 9A, 05, 3D]
0E44 0E0A; [7D 32, 05, 05][7D 9C, 05, 3D]

0E0B; [7D 34, 05, 05]
0E40 0E0B; [7D 34, 05, 05][7D 94, 05, 3D]
0E41 0E0B; [7D 34, 05, 05][7D 96, 05, 3D]
0E42 0E0B; [7D 34, 05, 05][7D 98, 05, 3D]
0E43 0E0B; [7D 34, 05, 05][7D 9A, 05, 3D]
0E44 0E0B; [7D 34, 05, 05][7D 9C, 05, 3D]

0E0C; [7D 36, 05, 05]
0E40 0E0C; [7D 36, 05, 05][7D 94, 05, 3D]
0E41 0E0C; [7D 36, 05, 05][7D 96, 05, 3D]
0E42 0E0C; [7D 36, 05, 05][7D 98, 05, 3D]
0E43 0E0C; [7D 36, 05, 05][7D 9A, 05, 3D]
0E44 0E0C; [7D 36, 05, 05][7D 9C, 05, 3D]

0E0D; [7D 38, 05, 05]
